ANO;M“S;REGIONAL;MODALIDADE;OPERADOR;DISTRITO;MASSA (t);VIAGENS;PERCURSO (Km);Hora (h:mm);DIAS;COLETORES;HORAS;CLASSE
2018;Outubro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.15B;212,15;26;1.559,00;93:50:00;13;52;93,83;RDO
2018;Outubro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.16B;236,44;30;1.754,00;122:45:00;13;52;122,75;RDO
2018;Outubro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.18B;298,12;40;1.946,00;167:40:00;13;81;167,67;RDO
2018;Outubro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.27B;191,73;26;1.164,00;76:20:00;13;52;76,33;RDO
2018;Outubro;NOROESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;184,39;51;2.478,00;176:40:00;51;102;176,67;RDO
2018;Outubro;LESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;288,45;72;2.815,00;243:33:00;52;104;243,55;RDO
2018;Outubro;BARREIRO;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;351,11;83;5.856,00;343:15:00;52;104;343,25;RDO
2018;Outubro;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.255,86;319;12.905,00;1130:20:00;191;382;1.130,33;RDO
2018;Outubro;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;285,30;48;3.485,00;164:40:00;26;52;164,67;RDO
2018;Outubro;OESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;425,23;94;4.581,00;364:45:00;52;104;364,75;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.06A;171,53;25;1.104,00;80:20:00;11;44;80,33;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.07A;165,06;28;1.257,00;94:30:00;11;44;94,50;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.08A;171,22;25;1.180,00;85:10:00;11;44;85,17;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.09A;166,42;25;1.238,00;82:30:00;11;44;82,50;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.10A;173,17;25;1.518,00;83:30:00;11;44;83,50;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.11A;176,25;26;1.638,00;86:50:00;11;44;86,83;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.12A;174,46;26;1.476,00;87:15:00;11;44;87,25;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.13A;195,54;27;1.638,00;97:30:00;11;44;97,50;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.14A;181,88;26;1.404,00;83:05:00;11;44;83,08;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.16A;203,73;27;1.839,00;94:35:00;11;44;94,58;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.20A;158,61;23;1.399,00;80:20:00;11;44;80,33;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.21A;199,49;28;1.661,00;113:05:00;11;44;113,08;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.25A;188,87;25;1.202,00;85:40:00;11;44;85,67;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.29A;180,52;25;1.366,00;75:25:00;11;44;75,42;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.01B;140,93;23;1.559,00;91:05:00;11;44;91,08;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.02B;166,47;26;1.508,00;88:50:00;11;44;88,83;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.03B;151,66;25;1.380,00;80:20:00;11;44;80,33;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.04B;172,56;26;1.362,00;86:25:00;11;44;86,42;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.05B;146,40;24;1.175,00;72:50:00;11;44;72,83;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.15B;181,44;26;1.393,00;83:40:00;11;44;83,67;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.17B;183,93;26;1.510,00;82:50:00;11;44;82,83;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;176,23;26;1.380,00;80:35:00;11;44;80,58;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.19B;186,02;26;1.801,00;90:25:00;11;44;90,42;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;173,97;26;1.410,00;89:35:00;11;44;89,58;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;146,01;22;1.469,00;80:00:00;11;44;80,00;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;184,43;26;1.488,00;88:05:00;11;44;88,08;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;186,28;26;1.559,00;91:20:00;11;44;91,33;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;166,70;26;1.581,00;75:00:00;11;44;75,00;RDO
2018;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;157,51;26;1.471,00;91:55:00;11;44;91,92;RDO
2018;Outubro;BARREIRO;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;72,63;;;;;;;RSU
2018;Outubro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;206,90;;;;;;;RSU
2018;Outubro;LESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;48,40;;;;;;;RSU
2018;Outubro;NORDESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;71,91;;;;;;;RSU
2018;Outubro;NOROESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;71,17;;;;;;;RSU
2018;Outubro;NORTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;74,92;;;;;;;RSU
2018;Outubro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;51,92;;;;;;;RSU
2018;Outubro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;117,98;;;;;;;RSU
2018;Outubro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;75,39;;;;;;;RSU
2018;Outubro;DR.OPE;SERVIÄOS DE MULTITAREFA;CONTRATADA;CTRS BR040;32,87;;;;;;;RSU
2018;Outubro;BARREIRO;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;393,95;63;4.290,00;364:00:00;50;100;364,00;RPU
2018;Outubro;BARREIRO;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;420,13;42;3.088,00;142:32:00;19;;142,53;RPU
2018;Outubro;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;588,91;72;3.438,00;335:14:00;72;144;335,23;RPU
2018;Outubro;CENTRO SUL;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;590,73;53;3.136,00;247:53:00;42;;247,88;RPU
2018;Outubro;LESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;385,61;50;1.496,00;155:55:00;50;100;155,92;RPU
2018;Outubro;LESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;310,14;44;1.063,00;79:50:00;20;;79,83;RPU
2018;Outubro;NORDESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;398,15;55;1.511,00;213:21:00;50;100;213,35;RPU
2018;Outubro;NORDESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;851,37;90;2.312,00;181:47:00;45;;181,78;RPU
2018;Outubro;NOROESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;394,50;50;3.815,00;356:00:00;50;100;356,00;RPU
2018;Outubro;NOROESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;899,44;95;4.538,00;222:15:00;50;;222,25;RPU
2018;Outubro;NORTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;375,07;75;3.548,00;345:13:00;50;100;345,22;RPU
2018;Outubro;NORTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;630,53;59;3.041,00;175:22:00;39;;175,37;RPU
2018;Outubro;OESTE;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;597,09;117;6.305,00;535:23:00;75;150;535,38;RPU
2018;Outubro;OESTE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;486,88;65;3.688,00;223:45:00;35;;223,75;RPU
2018;Outubro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;533,11;83;4.636,00;452:40:00;73;146;452,67;RPU
2018;Outubro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;634,62;91;5.216,00;307:59:00;45;;307,98;RPU
2018;Outubro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MANUAL;CONTRATADA;Locais dep. Clandestina;390,04;57;2.543,00;283:30:00;50;100;283,50;RPU
2018;Outubro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;263,58;49;2.898,00;171:23:00;29;;171,38;RPU
2018;Outubro;DR.OPE;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;CTRS BR040;257,95;30;1.487,00;51:44:00;10;;51,73;RPU
2018;Outubro;BARREIRO;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;181,61;;;;;;;RSU
2018;Outubro;BARREIRO;COLETA CAÄAMBAS;CONTRATADA;URPV;1.846,50;;;;;;;RCC
2018;Outubro;CENTRO SUL;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;99,58;;;;;;;RSU
2018;Outubro;CENTRO SUL;COLETA CAÄAMBAS;CONTRATADA;URPV;394,38;;;;;;;RCC
2018;Outubro;LESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;175,17;;;;;;;RSU
2018;Outubro;LESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;705,75;;;;;;;RCC
2018;Outubro;NORDESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;71,77;;;;;;;RSU
2018;Outubro;NORDESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;475,57;;;;;;;RCC
2018;Outubro;NOROESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;103,32;;;;;;;RSU
2018;Outubro;NOROESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;1.005,38;;;;;;;RCC
2018;Outubro;NORTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;117,31;;;;;;;RSU
2018;Outubro;NORTE;COLETA CAÄAMBAS;CONTRATADA;URPV;941,50;;;;;;;RCC
2018;Outubro;OESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;87,39;;;;;;;RSU
2018;Outubro;OESTE;COLETA CAÄAMBAS;CONTRATADA;URPV;1.410,25;;;;;;;RCC
2018;Outubro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;170,10;;;;;;;RSU
2018;Outubro;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.210,31;;;;;;;RCC
2018;Outubro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;MULTITAREFA;180,10;;;;;;;RSU
2018;Outubro;VENDA NOVA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.152,53;;;;;;;RCC
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.01A;230,93;30;1.302,00;92:55:00;13;52;92,92;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.02A;177,03;25;1.097,00;72:36:00;13;52;72,60;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.03A;171,19;21;914,00;64:25:00;13;52;64,42;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.04A;210,14;27;1.097,00;81:30:00;13;52;81,50;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.05A;200,92;27;1.191,00;85:53:00;13;52;85,88;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.06A;182,92;24;1.061,00;77:32:00;13;52;77,53;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.18A;210,84;26;1.054,00;96:07:00;13;52;96,12;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.19A;224,93;30;1.156,00;89:25:00;13;52;89,42;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.20A;245,81;30;1.043,00;97:15:00;13;52;97,25;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.21A;244,94;30;1.356,00;115:43:00;13;52;115,72;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.22A;251,49;30;1.236,00;102:50:00;13;52;102,83;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.24A;283,17;28;1.168,00;117:45:00;13;52;117,75;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.27A;218,03;26;1.132,00;92:16:00;13;49;92,27;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.07B;156,56;18;868,00;66:40:00;13;52;66,67;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.08B;234,88;28;1.176,00;101:48:00;13;51;101,80;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.09B;222,30;29;1.145,00;78:13:00;13;52;78,22;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.10B;140,93;17;859,00;67:47:00;13;52;67,78;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.11B;191,26;24;1.115,00;73:25:00;13;52;73,42;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.12B;188,58;25;1.058,00;82:55:00;13;52;82,92;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.14B;259,47;27;1.212,00;97:23:00;13;52;97,38;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.15B;212,55;28;1.096,00;92:45:00;13;51;92,75;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.16B;200,49;25;957,00;74:56:00;13;52;74,93;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.17B;220,55;29;1.044,00;93:33:00;13;50;93,55;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.23B;242,12;30;1.104,00;102:05:00;13;52;102,08;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.25B;228,69;30;1.066,00;99:40:00;13;51;99,67;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.26B;221,62;29;998,00;87:47:00;13;49;87,78;RDO
2018;Novembro;NORDESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NE.13D;352,34;45;2.004,00;162:45:00;26;104;162,75;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.01A;185,59;29;1.335,00;75:34:00;13;52;75,57;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.03A;202,53;29;1.133,00;74:05:00;13;52;74,08;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.11A;196,45;29;1.505,00;83:15:00;13;52;83,25;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.12A;197,01;30;1.451,00;99:25:00;13;52;99,42;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.13A;171,72;29;1.395,00;94:20:00;13;52;94,33;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.14A;199,15;29;1.367,00;100:45:00;13;52;100,75;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.15A;215,56;29;1.258,00;85:26:00;13;52;85,43;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.16A;198,76;29;1.309,00;93:25:00;13;52;93,42;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.17A;179,05;29;1.528,00;101:40:00;13;52;101,67;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.18A;222,60;31;1.567,00;89:15:00;13;52;89,25;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.19A;183,50;29;1.287,00;98:35:00;13;52;98,58;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.02B;188,11;30;1.337,00;71:23:00;13;52;71,38;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.04B;204,63;30;1.137,00;70:46:00;13;52;70,77;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.05B;176,50;29;1.191,00;79:46:00;13;52;79,77;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.06B;191,67;28;1.168,00;79:34:00;13;52;79,57;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.07B;174,63;30;1.220,00;70:15:00;13;52;70,25;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.08B;217,76;31;1.263,00;94:11:00;13;52;94,18;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.09B;187,13;29;1.327,00;85:50:00;13;52;85,83;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.10B;220,32;31;1.328,00;90:10:00;13;52;90,17;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.20B;192,87;29;1.236,00;75:30:00;13;52;75,50;RDO
2018;Novembro;NORTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;N.21B;228,39;31;3.324,00;105:15:00;13;52;105,25;RDO
2018;Novembro;NORTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;187,65;62;2.797,00;191:46:00;26;52;191,77;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.01A;255,70;30;1.677,00;122:50:00;13;51;122,83;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.03A;245,31;30;1.771,00;118:00:00;13;50;118,00;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.04A;202,47;26;1.585,00;95:50:00;13;52;95,83;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.12A;228,49;29;1.740,00;104:05:00;13;49;104,08;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.14A;274,64;29;1.641,00;109:50:00;13;52;109,83;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.17A;199,17;26;1.625,00;106:15:00;13;52;106,25;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.19A;175,30;25;1.384,00;72:55:00;13;52;72,92;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.20A;184,27;25;1.338,00;74:15:00;13;52;74,25;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.21A;256,81;30;1.596,00;95:35:00;13;52;95,58;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.22A;195,51;24;1.089,00;76:55:00;13;52;76,92;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.23A;206,48;25;1.264,00;81:20:00;13;52;81,33;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.25A;223,63;27;1.279,00;84:30:00;13;52;84,50;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.26A;241,44;30;1.613,00;98:40:00;13;52;98,67;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.02B;249,34;30;1.632,00;96:10:00;13;52;96,17;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.05B;239,73;31;1.698,00;94:30:00;13;52;94,50;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.06B;237,60;30;1.599,00;93:35:00;13;52;93,58;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.07B;190,89;25;1.375,00;71:50:00;13;52;71,83;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.08B;259,47;31;1.950,00;124:15:00;13;52;124,25;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.09B;249,95;31;1.852,00;123:30:00;13;52;123,50;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.10B;248,93;31;2.100,00;124:20:00;13;52;124,33;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.11B;215,36;26;1.515,00;95:20:00;13;52;95,33;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.13B;204,64;24;1.177,00;79:45:00;13;52;79,75;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.15B;232,27;26;1.571,00;96:25:00;13;52;96,42;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.16B;235,83;29;1.703,00;118:05:00;13;52;118,08;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.18B;289,21;38;1.891,00;171:25:00;13;77;171,42;RDO
2018;Novembro;NOROESTE;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;NO.27B;185,73;24;1.095,00;70:30:00;13;52;70,50;RDO
2018;Novembro;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;99,56;34;2.296,00;166:20:00;26;52;166,33;RDO
2018;Novembro;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;230,51;88;4.648,00;330:06:00;52;104;330,10;RDO
2018;Novembro;BARREIRO;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;351,80;84;5.782,00;345:10:00;52;104;345,17;RDO
2018;Novembro;CENTRO SUL;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;1.233,03;306;14.383,00;1128:11:00;177;354;1.128,18;RDO
2018;Novembro;CENTRO SUL;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;282,54;46;3.401,00;158:40:00;26;52;158,67;RDO
2018;Novembro;OESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;440,63;97;4.799,00;355:34:00;52;104;355,57;RDO
2018;Novembro;LESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;281,81;71;2.796,00;240:37:00;52;104;240,62;RDO
2018;Novembro;NORDESTE;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;353,78;96;3.859,00;301:53:00;52;104;301,88;RDO
2018;Novembro;NORDESTE;COLETA RES. COMUM EM SERV. SAÈDE;CONTRATADA;Unid. Serv. Sa£de;101,48;25;1.794,00;127:46:00;26;24;127,77;RDO
